Date,Open,High,Low,Close,Volume,Open_lag1,High_lag1,Low_lag1,Close_lag1,Volume_lag1,RSI_14,SMA_9,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_5
2015-07-31,216.6839096,218.3957215,214.5170744,217.0847778,16634259,216.7055968,218.4174089,215.0154669,216.7164307,11701228.0,50.87005218598114,220.10632494444445,219.20666505499997,209.402043762,2.101685754021389,-1.309826696240779,0.34866236577539567,15.221568466230279,4.704361564285717,-84.77843153376972,11.415691229219558,-69.73105921003312,-1.9428346661684914,15325547.8
2015-08-03,216.9006,219.6849812,216.5539012,217.2147827,9887787,216.6839096,218.3957215,214.5170744,217.0847778,16634259.0,51.072906323442574,219.97751872222224,219.06473619,209.86986389199998,1.813835218903364,-1.2781417850870431,0.36885478058578075,15.992248789469812,4.675728107142859,-84.00775121053019,11.254420578854702,-37.44132112256413,-2.176145223266157,13279394.6
2015-08-04,217.4206636,217.908203,212.3502596,214.083725,12006872,216.9006,219.6849812,216.5539012,217.2147827,9887787.0,46.13252135638457,218.47517734444443,218.899514785,210.31796631,1.3178698239373148,-1.4192857440424742,0.1731201683957196,9.106408992157128,4.8157992214285725,-90.89359100784287,12.294345704788707,-106.38423212141932,-1.9646628901222152,13004193.4
2015-08-05,214.1379104,216.8573032,213.2386687,214.0295715,14345010,217.4206636,217.908203,212.3502596,214.083725,12006872.0,46.04955237172043,217.0896063888889,218.80363237,210.761951906,0.909954550685427,-1.4617608138354896,0.1848832144864946,8.821924560361353,4.81657415,-91.17807543963865,13.846078322801771,-103.31748976437983,-5.9643847823393825,12915031.2
2015-08-06,214.7337656,214.9504578,211.8085437,212.1227264,8708037,214.1379104,216.8573032,213.2386687,214.0295715,14345010.0,43.109499551234144,215.9797024111111,218.71208421,211.20897125400003,0.427879960523029,-1.55506832319831,0.08086861287394885,1.6048250828991357,4.837469128571428,-98.39517491710087,13.669770222006786,-139.96274874211883,-6.3474622963766825,12316393.0
2015-08-07,212.1335621,215.3838296,211.7326938,213.2928314,8608888,214.7337656,214.9504578,211.8085437,212.1227264,8708037.0,45.41261706010448,215.4741058222222,218.52302781000003,211.67419098000002,0.1386517777972358,-1.4754372047392825,0.18112933819247873,7.938326838658713,4.911761757142857,-92.06167316134129,13.87287235256052,-119.6367129775873,-3.9705357078402725,10711318.8
2015-08-10,213.3253426,214.2570715,208.9916573,209.9450684,9288894,212.1335621,215.3838296,211.7326938,213.2928314,8608888.0,40.37625513282235,214.4785647888889,218.11024475999997,211.963031008,-0.35658959360100084,-1.5765428609100154,0.04918096976181669,4.257389350213996,4.890092992857141,-95.742610649786,15.981532199351566,-151.38371223996623,-3.6256042302999503,10591540.2
2015-08-11,210.4001139,210.9743245,207.5832162,209.3166962,8762464,213.3253426,214.2570715,208.9916573,209.9450684,9288894.0,39.49096606540344,213.75629001111113,217.76571885000004,212.25490509400004,-0.7906620732594547,-1.6084922724547752,0.07112560748537909,7.282701019823438,4.368504271428569,-92.71729898017657,19.296893069935145,-160.75687252949527,-4.380093752448966,9942658.6
2015-08-12,208.7966389,209.31668,203.8020721,204.3112793,9650325,210.4001139,210.9743245,207.5832162,209.3166962,8762464.0,33.23901964779226,212.37793985555558,217.02628556,212.45663818800003,-1.5210294715871555,-1.8710877366259808,-0.05238799420830863,2.1539878706816737,4.349933064285712,-97.84601212931832,23.305226669147267,-184.25895618480922,-5.331313510713953,9003721.6
2015-08-13,205.1996813,206.7056351,201.3860373,202.2419434,9340350,208.7966389,209.31668,203.8020721,204.3112793,9650325.0,31.050447948007104,210.72873603333335,216.04741669499998,212.546128546,-2.240996200515326,-2.072843572443321,-0.030031507485780106,3.9303644489988527,4.288024092857138,-96.06963555100114,28.378340893003497,-186.68746439094875,-6.678998566581685,9130184.2
2015-08-14,203.7370522,210.6167582,202.4477763,209.5225067,12739366,205.1996813,206.7056351,201.3860373,202.2419434,9340350.0,44.81728850681211,209.8740387,215.454245,212.80268189000003,-2.1987486029460115,-1.6244767798992048,0.27325187215691155,43.01255018581456,4.4505356642857095,-56.98744981418544,32.156112873902224,-112.0644707817409,-3.4835565978592498,9956279.8
2015-08-17,209.316659,209.316659,204.9938082,206.0013885,10857430,203.7370522,210.6167582,202.4477763,209.5225067,12739366.0,40.595635947463194,208.9760013111111,214.6519722,213.085454106,-2.4214785911416357,-1.4777654144758632,0.17584087999102058,25.22195392926468,4.517088999999997,-74.77804607073533,35.63390466756076,-108.82538680415041,-5.1623531605982205,10269987.0
2015-08-18,207.1498111,207.1498111,204.1595861,204.5712738,6630334,209.316659,209.316659,204.9938082,206.0013885,10857430.0,38.989225682131014,207.92507934444444,213.96183395500003,213.347207952,-2.682470169458554,-1.3910055942342252,0.16334113951307755,17.406668479922494,4.411841399999996,-82.59333152007751,38.95268669235788,-112.8036880256855,-4.443332252369947,9843561.0
2015-08-19,204.5496249,208.2332478,203.5637122,206.8464813,8877298,207.1498111,207.1498111,204.1595861,204.5712738,6630334.0,42.86295876047638,207.33882988888888,212.92391815000002,213.558692022,-2.6748832559523237,-1.1067349445823955,0.26084778206291304,29.840213893436722,4.502383799999996,-70.15978610656327,42.03754420794537,-91.62454790926517,-3.3561204415157198,9688955.6
2015-08-20,208.0056964,208.0056964,197.994897,198.5474396,19008087,204.5496249,208.2332478,203.5637122,206.8464813,8877298.0,34.30654531741371,205.7004530222222,211.52630462500002,213.72835449799996,-3.3004879094052626,-1.385871678428267,-0.016377666064876784,2.5474433151346694,4.940394678571424,-97.45255668486533,45.52540586096729,-135.57220227073947,-6.399732376813361,11622503.0
2015-08-21,197.1823783,197.5940805,194.3654808,196.7381744,20050521,208.0056964,208.0056964,197.994897,198.5474396,19008087.0,32.77067695519969,204.23302035555557,210.25762023500002,213.806794438,-3.897350455450635,-1.5861873795789112,-0.013032402634480153,10.078246601406155,5.015457449999995,-89.92175339859384,50.16403514512565,-177.08393872192093,-7.761469005469834,13084734.0
2015-08-24,190.6818474,190.6818474,177.2474371,179.7501373,35635706,197.1823783,197.5940805,194.3654808,196.7381744,20050521.0,22.55858823798647,200.94784714444444,208.35296706499997,213.493902286,-5.675734606848579,-2.691657224781484,-0.27315432857324085,6.318375814958875,6.010657014285708,-93.68162418504113,54.430048498035205,-270.9761857522279,-14.382300727574505,18040389.2
2015-08-25,182.1986657,186.489015,178.3742024,183.7804565,49504268,190.6818474,190.6818474,177.2474371,179.7501373,35635706.0,28.269603536675433,198.6666446111111,206.596743005,213.25208282799997,-6.682867842196259,-2.959032368103331,-0.048337133091048826,17.130669609087963,6.331812592857138,-82.86933039091204,57.870921605176314,-220.21873460173393,-12.199810222305608,26615176.0
2015-08-26,183.7046064,189.5550784,182.0144768,184.918045,18955515,182.1986657,186.489015,178.3742024,183.7804565,49504268.0,29.84230328605402,196.74176701111114,205.051786795,212.91492187799997,-7.30502650416733,-2.864952824059521,0.051514372912392685,20.113616934270837,6.646004557142851,-79.88638306572916,59.965123129956815,-164.12405315220698,-9.492003753509849,28630819.4
2015-08-27,187.8216186,190.9526988,185.7089528,188.3308258,26997546,183.7046064,189.5550784,182.0144768,184.918045,18955515.0,34.483212430832424,194.3871358,203.63250655,212.439083866,-7.436979961789461,-2.3975250253453213,0.16627227945704026,29.9473066397003,6.816255842857136,-70.0526933602997,61.946622500140016,-119.06049497516213,-6.878453285274344,30228711.2
2015-08-28,189.598426,191.3318913,187.6699363,189.0350494,10770215,187.8216186,190.9526988,185.7089528,188.3308258,26997546.0,35.432350911668934,192.5019870111111,202.23002013,211.900624088,-7.3994330107892665,-1.8879824594761008,0.21180247316705095,34.950193180293255,6.701723042857138,-65.04980681970675,63.74727090135173,-96.20262032530574,-9.778165421309371,28372650.0
2015-08-31,189.1325669,189.1325669,185.0047401,185.4597778,20708942,189.598426,191.3318913,187.6699363,189.0350494,10770215.0,32.83185844241682,190.37848745555556,200.64226988500002,211.31211029399998,-7.570898712304313,-1.647558528792917,0.16880952383042008,24.61045184404427,6.754345792857139,-75.38954815595574,63.35008308174621,-100.78131228354779,-9.97158846820102,25387297.2
2015-09-01,185.0264037,185.0264037,180.9527464,181.9819946,21645696,189.1325669,189.1325669,185.0047401,185.4597778,20708942.0,30.487842938226308,187.61576671111112,199.037183365,210.639740298,-7.896389887994985,-1.5784397635868705,0.13631563387679738,14.188354284498756,6.6823748857142835,-85.81164571550126,61.27049612429183,-109.9214344287392,-11.04225377316881,19815582.8
2015-09-02,184.1813368,185.7197922,182.577878,184.0838318,19652369,185.0264037,185.0264037,180.9527464,181.9819946,21645696.0,33.5744505387477,186.0086991777778,197.53989638000002,210.027174686,-7.893749067946402,-1.2606391548306286,0.21050195119458953,20.48706558791813,6.569389157142855,-79.51293441208188,58.92890946712328,-88.96638918023096,-11.004610451645124,19954953.6
2015-09-03,185.05893,186.5107145,182.9679317,185.0155945,11659978,184.1813368,185.7197922,182.577878,184.0838318,19652369.0,34.95336218332491,184.7061903,196.18453978500003,209.37409027399997,-7.727394146621236,-0.87542738680437,0.25525313394386334,24.223092859013164,6.224244014285712,-75.77690714098684,59.7155433528009,-76.10125322489002,-6.815421607683126,16887440.0
2015-09-04,184.1163384,184.1163384,178.7859066,181.1260986,16199949,185.05893,186.5107145,182.9679317,185.0155945,11659978.0,31.969933272725342,184.85907488888887,194.576203145,208.659899904,-7.819270799752559,-0.7738432319485531,0.1979930056156338,12.517540811026759,6.3457432571428525,-87.48245918897324,60.781290528361964,-89.21093466026988,-7.935458305238797,17973386.8
2015-09-07,181.635267,182.8812072,179.3492593,180.5410156,10234633,184.1163384,184.1163384,178.7859066,181.1260986,16199949.0,31.53390630113293,184.49913701111112,193.10600050500003,207.97669494800002,-7.848818721154544,-0.6427129226804302,0.2127959759416491,10.6293120160319,6.384437749999997,-89.3706879839681,61.93604505035417,-84.13671198509525,0.4399875915978013,15878525.0
2015-09-08,181.1477484,184.8205373,178.7858888,183.8779602,12900468,181.635267,182.8812072,179.3492593,180.5410156,10234633.0,36.825985115473785,184.3835720333333,191.834063705,207.32014251799998,-7.516328563607317,-0.24817821210656188,0.3091119191687088,21.556886673362488,6.481945814285713,-78.44311332663752,63.25604178798414,-68.16608046508101,0.05305444433911788,14129479.4
2015-09-09,186.5648763,190.4001739,184.2896874,189.3925934,17340694,181.1477484,184.8205373,178.7858888,183.8779602,12900468.0,44.46550241184298,184.5015462111111,191.08812941000002,206.749830628,-6.730260651413801,0.4303117600695643,0.45763439503293346,59.69120341490828,6.232761121428571,-40.30879658509171,62.18435895238728,-25.082153245477,2.4197467586248855,13667144.4
2015-09-10,186.5648795,188.6233761,185.3731083,187.864975,11074406,186.5648763,190.4001739,184.2896874,189.3925934,17340694.0,42.917248300521095,184.37153794444444,190.36928099,206.126431276,-6.159558647827339,0.8008110109248205,0.4352744117604901,75.38480191869975,6.221155857142857,-24.615198081300253,59.936849970181164,-26.789290532208383,-0.2473577004832639,13550030.0
2015-09-11,188.9483629,189.8367705,185.524768,186.5540161,10634833,186.5648795,188.6233761,185.3731083,187.864975,11074406.0,41.57925296502709,184.49311997777778,189.22085646,205.492631226,-5.746810965839899,0.9708469543298088,0.4223035400665279,63.12710363033963,5.136960514285716,-36.872896369660374,55.48483757992186,-21.44624377421591,-1.3124726382090612,12437006.8
2015-09-14,186.7273811,187.5832871,184.5930473,187.1824188,7964072,188.9483629,189.8367705,185.524768,186.5540161,10634833.0,42.50456821525492,185.0709448888889,188.279907975,204.835212402,-5.3078134387461375,1.127875585138856,0.46400393204772467,66.92593915870808,4.770919600000004,-33.07406084129193,50.7575368217701,-24.219440927210584,0.9288488428243813,11982894.6
2015-09-15,186.7815572,188.5150372,185.3947761,187.864975,11509788,186.7273811,187.5832871,184.5930473,187.1824188,7964072.0,43.55041584794332,185.4910719111111,187.444593035,204.24474884000003,-4.8489326771912715,1.2694050773549783,0.5159519759288206,72.36636689654723,4.455180992857145,-27.63363310345277,46.36487313909106,-5.022501838469523,3.2327266293189494,11704758.6
2015-09-16,188.9700609,190.107648,187.4749411,189.0675659,13424811,186.7815572,188.5150372,185.3947761,187.864975,11509788.0,45.433733170115644,185.94129095555556,186.555647265,203.707155762,-4.3382190437543215,1.4240949686335433,0.6312298764789791,81.95181772042534,4.21218478571429,-18.048182279574647,42.26675629595312,42.75421579082109,2.70731766677621,10921582.0
2015-09-18,190.3460102,194.9072074,190.0643291,194.0188141,34261453,188.9700609,190.107648,187.4749411,189.0675659,13424811.0,52.46534048302843,187.37381489999999,186.32921599000002,203.30845825199998,-3.4936775196227643,1.8149091942120812,0.9505128180846727,94.48932607783075,4.367733821428574,-5.510673922169237,39.461774571219905,152.03680170277113,4.866194995254847,15558991.4
2015-09-21,190.6818591,192.45866,189.825953,190.2701569,12732187,190.3460102,194.9072074,190.0643291,194.0188141,34261453.0,47.47696611429484,188.4548306,186.005815115,202.77238220200002,-3.0912238796949225,1.7738902673119386,0.7932822357896407,71.23653086292819,4.37237912857143,-28.763469137071805,37.31113602555785,119.28842156594989,5.048448771700076,15978462.2
2015-09-22,190.6818615,191.7436114,182.9895843,183.7263031,15745524,190.6818591,192.45866,189.825953,190.2701569,12732187.0,40.27762233242323,188.43797981111112,186.204623405,202.082893676,-3.262700403629566,1.2819309947018365,0.31637986302114834,30.645224640619585,4.675735964285715,-69.35477535938041,34.30565874017481,-1.4844252720550783,1.7643013081621195,17534752.6
2015-09-23,182.6645317,185.6547711,182.014484,184.2571564,15221260,190.6818615,191.7436114,182.9895843,183.7263031,15745524.0,41.05845342349922,187.8673757,186.2284584,201.443892516,-3.317519064790588,0.9816898668326521,0.35323261206598117,33.938089902894205,4.668770928571429,-66.0619100971058,31.235300995725193,-62.5829108054854,0.20622166984427537,18277047.0
2015-09-24,183.7479683,183.7479683,180.8769157,181.4402924,29076982,182.6645317,185.6547711,182.014484,184.2571564,15221260.0,38.2041105389322,187.15352207777778,186.05457077,200.69069946199997,-3.547368772939052,0.6014721269473506,0.17187501068652286,16.4651767380864,4.65716077857143,-83.5348232619136,26.895938065825394,-102.93394436450954,-4.198844768551546,21407481.2
2015-09-28,181.9711749,182.2095204,179.5659795,180.7685699,11624639,183.7479683,183.7479683,180.8769157,181.4402924,29076982.0,37.534014162997735,186.5106947222222,185.676457975,199.86968444600004,-3.740609299004774,0.3265852807053031,0.16490624362917436,12.298504540441128,4.401007421428574,-87.70149545955887,23.08630975854678,-114.98460329121474,-3.7773965583526192,16880118.4
2015-09-29,179.8476584,184.2354983,179.0025863,182.177002,15853471,181.9711749,182.2095204,179.5659795,180.7685699,11624639.0,39.913772285881386,185.9545373,185.333555605,199.085505674,-3.7370269875291626,0.2641340737447315,0.28389281437967395,21.03496174314165,4.5225048571428585,-78.96503825685835,19.57261929688422,-83.05859296343462,-2.346244906169037,17504375.2
2015-09-30,184.3980109,187.3882359,181.6894525,186.8465271,17292020,179.8476584,184.2354983,179.0025863,182.177002,15853471.0,47.108240773562386,185.84137642222223,185.40289306999998,198.381499326,-3.3191354023271344,0.5456205271574075,0.5984136208882225,49.318627276194626,4.498514492857146,-50.681372723805374,16.661461188342404,0.7369227516648748,-0.17944617991013656,17813674.4
2015-10-01,189.3709041,189.3709041,186.044814,187.3665771,8663393,184.3980109,187.3882359,181.6894525,186.8465271,17292020.0,47.85705893441137,185.65237766666667,185.672122195,197.76135009399997,-2.9124170902477715,0.7618710713894168,0.6176725850085715,52.58843167285515,4.270219950000002,-47.41156832714485,14.76912514085743,50.05422806639603,-0.26529580620335835,16502101.0
2015-10-05,186.9548901,192.8486837,186.7490318,192.4153137,16015412,189.3709041,189.3709041,186.044814,187.3665771,8663393.0,54.57997948055101,185.47421095555558,186.08869629,197.05756042000002,-2.1578249848836037,1.2131705414028677,0.90787474990777,84.33226617388586,4.418803292857144,-15.667733826114155,13.934518015487305,110.35951046955374,1.7706621355514152,13889787.0
2015-10-06,194.0729613,195.1238773,191.9277793,194.5930023,12330294,186.9548901,192.8486837,186.7490318,192.4153137,16015412.0,57.1465098132685,185.95452711111113,186.56756667999997,196.41942626400004,-1.3683109970925216,1.60214762335516,0.9659431355908505,96.7069944956641,4.3390958285714305,-3.2930055043359023,14.792923726426736,158.53630973348518,0.29594459829245245,14030918.0
2015-10-07,193.8671071,198.9266772,193.065385,198.0057678,11515191,194.0729613,195.1238773,191.9277793,194.5930023,12330294.0,60.87747585376655,187.54113429999998,187.41155014,195.937304376,-0.46190921751724545,2.006839522344349,1.050832646709978,95.37791006564822,4.544171000000001,-4.622089934351779,16.74057446841735,190.11055111440203,4.065593378401222,13163262.0
2015-10-08,198.244116,198.244116,192.0361253,192.6536713,10753149,193.8671071,198.9266772,193.065385,198.0057678,11515191.0,53.07351441251831,188.4740804,188.017182925,195.43351378800003,-0.17344931935980412,1.8362395364014321,0.748855115005537,68.51547239226868,4.764723114285715,-31.484527607731323,18.826635355718274,127.46190538367051,4.859058310851094,11855487.8
2015-10-09,193.7262594,196.1964579,191.0068814,192.2744751,9327873,198.244116,198.244116,192.0361253,192.6536713,10753149.0,52.55943068782202,189.67787847777777,188.43700867,194.90090453599998,0.024279386254846713,1.6271745936128663,0.7066049997026013,66.61226786513001,4.9473566571428576,-33.38773213486999,20.354937990087787,92.44600021566167,4.351157293774444,11988383.8
2015-10-12,192.4153347,195.3622391,192.4153347,193.2279053,6212395,193.7262594,196.1964579,191.0068814,192.2744751,9327873.0,53.77190246989017,191.06224907777778,188.628774265,194.449119258,0.2549754606110355,1.4862965343752441,0.7414146966235459,71.39758130695944,4.750793978571431,-28.602418693040566,19.988041205391117,89.48796895033982,6.496689761727925,10027780.4
2015-10-13,191.7761011,194.213798,191.3102295,193.6287537,6162561,192.4153347,195.3622391,192.4153347,193.2279053,6212395.0,54.30072143949257,192.33466593333333,188.9169632,193.987365718,0.46479105549852306,1.3568897034101854,0.741046684319281,73.40945929934503,4.658701650000004,-26.59054070065497,18.65671416548787,70.64393648722951,7.114170238285444,8794233.8
2015-10-14,194.1054654,196.0989585,193.7045971,195.6547546,8002587,191.7761011,194.213798,191.3102295,193.6287537,6162561.0,56.97940597496142,193.31335787777778,189.372000125,193.55876525400004,0.785498034336257,1.3420773457983355,0.8094787672779594,83.5780582591098,4.209857200000004,-16.421941740890215,20.70380574603792,93.80281064300401,7.398163572809269,8091713.0
2015-10-15,196.684016,197.3990671,195.0372216,195.817276,9048478,194.1054654,196.0989585,193.7045971,195.6547546,8002587.0,57.19615175279996,194.25232442222222,189.803742985,193.13081512,1.0407773113819871,1.2778852982752524,0.7867035773209192,84.39376122300261,4.118539942857146,-15.60623877699738,23.73470431594405,97.34736175188998,4.801132265733177,7750778.8
2015-10-16,195.9906199,198.2224731,195.8172777,198.2224731,15246935,196.684016,197.3990671,195.0372216,195.817276,9048478.0,60.37770143716863,194.89756435555557,190.32161789,192.81359008199996,1.4207893077980032,1.3263178357530145,0.8562191803324103,96.46556470990605,4.048893971428575,-3.5344352900939535,27.80878223820151,106.09948476441033,5.793934098612508,8934591.2
2015-10-19,203.8995397,209.2082883,203.8995397,208.7749329,33505855,195.9906199,198.2224731,195.8172777,198.2224731,15246935.0,70.67602359691449,196.4733344222222,191.30698624000001,192.70849730999998,2.544119838234593,1.9597186929516834,1.1332033229976148,98.56531922350295,4.64477070714286,-1.4346807764970406,32.41464166083856,210.7468700860564,8.502243862724313,14393283.2
2015-10-20,209.0999669,209.4683336,206.4997619,207.3014984,18091895,203.8995397,209.2082883,203.8995397,208.7749329,33505855.0,68.01768400698855,197.50619337777778,191.97112045499998,192.61207274999998,3.2776903525283956,2.1546313657963885,0.9940576605088215,92.19970310467264,4.483032114285716,-7.800296895327362,36.9043570660383,183.31414602788323,6.530808379433695,16779150.0
2015-10-21,207.0414901,211.2234864,206.4997813,206.9331512,14404450,209.0999669,209.4683336,206.4997619,207.3014984,18091895.0,67.33582316956156,199.09280225555554,192.80427017,192.484879146,3.785688667117199,2.1301037443081534,0.9189724447132193,82.96043916914375,4.413383664285716,-17.039560830856253,40.95506304553013,162.02282552387268,4.5086481566624315,18059522.6
2015-10-23,208.8724576,210.8442828,203.9320607,207.0739746,12153422,207.0414901,211.2234864,206.4997813,206.9331512,14404450.0,67.47008697293293,200.7371910888889,193.971653745,192.42745727000002,4.151785068950403,1.9969601169130855,0.8756816928168656,83.04553924564269,4.669535950000003,-16.954460754357317,44.60708309572612,136.142764729847,7.485091357301332,18680511.4
2015-10-26,208.4282724,208.6666179,203.9645806,204.3004456,10938775,208.8724576,210.8442828,203.9320607,207.0739746,12153422.0,62.05957235063929,201.96747334444444,194.973818205,192.32713225799998,4.17004876760663,1.61217905245545,0.7681441516130031,65.75567064796478,4.569706335714288,-34.244329352035216,47.26284547287831,106.20269487424824,6.254585011216607,17818879.4
2015-10-27,203.4228646,205.4705271,203.1195013,203.5853729,11601798,208.4282724,208.6666179,203.9645806,204.3004456,10938775.0,60.707890089594024,203.07376436666667,196.08107223,192.31261413000001,4.079793173475679,1.2175387666595987,0.7265350479494105,62.21861435191518,4.509344035714288,-37.781385648084814,49.1483998028365,80.87026640953366,5.360233856450125,13438068.0
2015-10-28,203.0111388,204.7446184,201.4943514,203.0219727,11958727,203.4228646,205.4705271,203.1195013,203.5853729,11601798.0,59.606326243886656,203.89234415555558,197.19374237,192.328214716,3.917643125954527,0.8443109753107572,0.6921898362574493,59.43179529896333,4.322842235714289,-40.56820470103667,49.00283646945622,62.3851517460939,4.851148819845963,12211434.4
2015-10-29,202.816149,204.7663065,202.5886229,203.8995667,13280382,203.0111388,204.7446184,201.4943514,203.0219727,11958727.0,60.79953674192503,204.79037645555556,198.279870605,192.21575591599998,3.8159644832988704,0.5941058661240803,0.70551330680176,63.77275165637356,4.034963157142863,-36.227248343626435,49.676553495522555,60.175433470173196,4.213959490458508,11986620.8
2015-10-30,204.1379253,207.1281651,203.7045698,205.3513641,13366359,202.816149,204.7663065,202.5886229,203.8995667,13280382.0,62.75936425748218,205.58247545555554,199.205112455,192.20275542800002,3.808627852348735,0.46941538813915606,0.738280009892257,70.51149227126179,3.9088216428571463,-29.488507728738206,51.65128849689887,69.18363539963931,4.868869741605453,12229208.2
2015-11-02,205.6330591,208.341618,204.8096692,207.9732513,7222044,204.1379253,207.1281651,203.7045698,205.3513641,13366359.0,66.05953986235923,205.49339972222225,200.235446165,192.27079497800003,3.9686300081302477,0.5035340351365352,0.8174371316957478,83.67803360182621,3.940549128571431,-16.321966398173785,54.65236972528218,79.23635758480673,4.919108336964828,11485862.0
2015-11-03,208.7207839,210.280907,208.287414,209.5766754,11373522,205.6330591,208.341618,204.8096692,207.9732513,7222044.0,67.93117869739194,205.74619716666666,201.09351425000003,192.32539885999998,4.176669744903478,0.5692590175278123,0.8452421749388703,90.59979789928798,3.8979839285714326,-9.400202100712015,58.550937078582876,97.2916916751359,0.384022396205963,11440206.8
2015-11-04,209.7500582,211.2668459,205.0263385,206.131424,10033187,208.7207839,210.280907,208.287414,209.5766754,11373522.0,60.243869092784486,205.65711636666668,201.670435335,192.47707854800004,4.017231595139975,0.3278566942114476,0.6846053100107378,68.357727787944,4.1672912571428595,-31.642272212056,58.55846410458886,69.03953763205456,-0.5644312313374034,11055098.8
2015-11-05,205.633028,206.0663979,202.1660974,202.9461517,10767454,209.7500582,211.2668459,205.0263385,206.131424,10033187.0,54.14342719516953,205.19846937777777,201.91745453,192.601238094,3.592439452788085,-0.07754835851235464,0.5429751499539854,46.14286889908031,4.281825621428575,-53.85713110091969,56.88151741831779,20.159998644919888,-1.9267089284048966,10552513.2
2015-11-06,203.5637027,206.8789734,203.2278522,206.3697662,8367190,205.633028,206.0663979,202.1660974,202.9461517,10767454.0,58.95445077849278,205.4283938888889,202.60325927499997,193.133630672,3.491794464303979,-0.14255467759716867,0.6668679422158806,49.889153685376755,4.390941664285718,-50.110846314623245,54.613314279397976,38.92063688369837,-0.3400757634368756,9552679.4
2015-11-09,202.2744487,209.0999858,200.0967651,208.2874298,17031699,203.5637027,206.8789734,203.2278522,206.3697662,8367190.0,61.3974542791376,205.95084465555556,203.40390700999998,193.623770138,3.526125037265956,-0.08657928370815338,0.7338627066032096,73.326816937618,4.249327771428576,-26.673183062381984,49.72392936221572,39.88471786321155,1.9515298600014441,11514610.4
2015-11-10,207.3665132,207.908222,198.5474688,199.9450836,11486238,202.2744487,209.0999858,200.0967651,208.2874298,17031699.0,48.0101882376468,205.6089680888889,203.739765925,193.92431091000003,2.847352142153369,-0.612281743056593,0.2991731335573658,10.988075823304378,4.732998435714293,-89.01192417669563,45.13749546878383,-30.4398287907105,-1.7880898063281303,11537153.6
2015-11-13,198.2766258,203.3686974,198.157453,202.1769409,13682323,207.3665132,207.908222,198.5474688,199.9450836,11486238.0,51.083188309756885,205.41756522222224,204.16717528499998,194.201233212,2.4611414574679884,-0.798793942193579,0.3788605958438357,30.661129242682208,4.767822671428577,-69.33887075731779,41.26853049297585,-63.384750658912886,-0.4162267703154754,12266980.8
2015-11-16,200.6493309,204.1162618,200.3784692,202.4477997,15346549,198.2766258,203.3686974,198.157453,202.1769409,13682323.0,51.45817995467711,205.09494695555557,204.50682754,194.469488218,2.152114512401454,-0.8862567098080913,0.35772647834835336,32.727272214108325,4.541077707142861,-67.27272778589168,37.6618093087882,-54.800575468101705,-0.7120010226093432,13182799.8
2015-11-17,203.2603565,203.4445326,200.6926529,201.0285034,8588142,200.6493309,204.1162618,200.3784692,202.4477997,15346549.0,49.32444505645316,204.3233083,204.76738891,194.78086273,1.7722536453276803,-1.012894061505492,0.19959540159654796,21.90071212222195,4.401780735714289,-78.09928787777804,34.36101732825785,-86.33548958354177,-2.105104448147177,13226990.2
2015-11-18,200.9960129,201.7977495,197.1715493,197.6157532,11249222,203.2603565,203.4445326,200.6926529,201.0285034,8588142.0,44.54178244668979,202.99431694444445,204.737052915,195.09353790199998,1.1822030509498518,-1.2823557247066564,-0.059693201323669884,3.151433507259375,4.5642931928571455,-96.84856649274063,32.26627866428963,-174.015277613745,-4.980206846436886,12070494.8
2015-11-19,199.1108741,203.4012094,198.7533414,202.5453033,12183206,200.9960129,201.7977495,197.1715493,197.6157532,11249222.0,51.81034920721808,202.5958590888889,204.425571435,195.462767332,1.0996807636059884,-1.091902409640416,0.3467679099233611,38.12444783886277,4.745378135714288,-61.87555216113723,30.523685964818657,-85.902501304745,-3.355035614807733,12209888.4
2015-11-20,202.3827637,206.4564206,200.5517791,205.1671448,11304265,199.1108741,203.4012094,198.7533414,202.5453033,12183206.0,55.175338792553205,202.8426361,204.31885375500002,195.86579833800002,1.2316443246487552,-0.7679510788781194,0.5707211664146351,56.72527316665325,5.011589414285715,-43.27472683334675,27.66893920879752,-10.746096147532356,-0.4677982528272895,11734276.8
2015-11-23,205.8497212,207.5615188,205.0263169,206.6622772,10499517,202.3827637,206.4564206,200.5517791,205.1671448,11304265.0,57.018524801641384,202.87513732222223,204.305310055,196.37652190999998,1.4402685673501026,-0.4474614689414178,0.6972769252098471,67.33258738237554,4.948132742857142,-32.66741261762447,24.221568711407965,66.30700876024001,1.8310894140497247,10764870.4
2015-11-24,206.4997935,210.5301155,206.0772574,209.6850433,14806176,205.8497212,207.5615188,205.0263169,206.6622772,10499517.0,60.55039237090817,203.03042771111112,204.43586349,196.95940246399996,1.8284396308073099,-0.04743232438736844,0.9145019003845707,88.77779840404348,5.013911978571427,-11.22220159595652,20.53138420005757,133.17046507280995,1.6064742239360053,12008477.2
2015-11-26,210.400085,214.9396138,209.8042068,214.2245483,23805828,206.4997935,210.5301155,206.0772574,209.6850433,14806176.0,65.17808385780683,204.61703490000002,204.932068625,197.566334226,2.4738510949881913,0.4783833118348102,1.10373966960528,95.97555772042598,5.224405892857139,-4.0244422795740125,16.697506307265133,211.7049902059422,2.850444938372365,14519798.4
