Date,Actual_Close,Predicted_Close_GRU_Bi,Signal_3,Strat3_Return
2025-11-13,25879.15039,25734.885,-1,-0.00012944952036364477
2025-11-14,25910.05078,25793.266,-1,-0.0011940264473266904
2025-11-17,26013.44922,25846.451,-1,-0.003990669137545977
2025-11-19,26052.65039,25925.418,-1,0.0
2025-11-20,26192.15039,25975.047,-1,-0.005354541588350026
2025-11-24,25959.5,26071.883,1,-0.0
2025-11-26,26205.30078,26013.977,-1,0.0
2025-11-27,26215.55078,26093.916,-1,-0.00039114223820790883
2025-12-02,26032.19922,26224.398,1,-0.0
2025-12-08,25960.55078,26187.795,1,-0.0
2025-12-10,25758.0,26083.291,-1,-0.0
2025-12-11,25898.55078,26012.889,-1,-0.0054565874679710635
2025-12-16,25860.09961,26063.637,1,-0.0
