Date,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
2019-07-25,-1.882952541720413,0.48847181192171435,0.5448771066713324,-1.15354796764763,-1.0924257583581924,-1.4864473434476222,-1.7497228745309972,-0.0401515577462097,-1.7497228745309972,0.7019884479199436,-1.4543223676170778,-0.949921203174421,0.8237852012327354
2019-07-26,-1.685143024764014,0.4817784632133125,0.5450233698633377,-1.1937500046855847,-0.9814035121591046,-1.2463163086402882,-1.4070140740897494,-0.22044201425557636,-1.4070140740897492,0.8942730756160107,-1.3798285891101438,-0.7977925584619703,0.8790605453402728
2019-07-29,-1.9567353686294824,0.47280536080091207,0.5438513894290993,-1.2725002343461655,-0.9954984981154333,-1.4279208527245952,-1.6700767017103477,-0.18538830247493773,-1.6700767017103484,1.0124126612248179,-1.4188772686975824,-1.1177135640398337,0.9307232869764309
2019-07-30,-2.212546473485866,0.4618622600583213,0.5398568748636309,-1.3858759309005988,-1.0992147004252089,-1.6068458224083513,-1.8165613329667374,-0.11267555512259499,-1.8165613329667374,1.143593892899423,-1.511596358952648,-1.546452895718115,0.9600030510626447
2019-07-31,-2.0072889325407632,0.4512660569186629,0.5366783633991269,-1.4416615121028724,-1.028438325764777,-1.393830992031849,-1.3494944716848352,-0.06928494553057035,-1.349494471684835,1.3006620190005962,-1.5070317884435513,-1.5246789545330806,1.009568967488142
2019-08-01,-2.328514173819652,0.43844116879939515,0.5326029164899885,-1.556035141854394,-1.1282307622253696,-1.7291087130792098,-1.50072779803231,0.05960828524290376,-1.5007277980323097,1.5596233957730614,-1.6542663646924363,-1.6519837078285977,1.051581260564392
2019-08-02,-2.2191495941534463,0.42764530228284814,0.5290555201094519,-1.6199908367629003,-1.0734630704207595,-1.5345229255365673,-1.3326293571946046,0.1970752631676739,-1.3326293571946046,1.7780594505518887,-1.5159428636794696,-1.1890129914201821,1.0558001739400587
2019-08-05,-2.5007088993960322,0.4184121787958962,0.5237777142208452,-1.7367455045590277,-1.1706072567919716,-1.7251141164740988,-1.6062117453685703,0.30948433884786064,-1.6062117453685705,2.047400387499707,-1.7112392061520283,-1.3507316286339957,1.0665621924911606
2019-08-06,-1.9885924924753997,0.41035109964681016,0.5185267947606063,-1.7587323403669537,-0.9953192701356771,-1.3156087012771998,-1.2941545126106277,0.4508833947740778,-1.2941545126106277,2.236089365230568,-1.3199871439134003,-1.0988866994199584,1.085610460067524
2019-08-07,-2.1967993026834938,0.40181576164045607,0.5127556229114505,-1.8153357644390455,-0.9475053909226548,-1.4271778773419619,-1.6112282247943037,0.48371108277056263,-1.6112282247943037,2.4066118334454627,-1.2967870338532739,-1.187409405239876,1.138890030781782
2019-08-08,-1.2973858210918323,0.3945134993161948,0.5082997383106469,-1.7334580235088806,-0.5395487033944102,-0.8509527817326793,-0.595613801951242,0.45912592233447064,-0.595613801951242,2.400485894956827,-0.9659602795131284,-0.6926382067920074,1.1806244313602334
2019-08-09,-0.9639753702194727,0.3886386643517145,0.503802983166126,-1.6050270572228575,-0.08889939479637844,-0.5719974350326564,-0.19869317288476862,0.4884952404832998,-0.19869317288476862,2.2215545083443002,-0.5368348700461837,-0.577301440749195,1.2257693307753017
2019-08-13,-1.4616859570734184,0.37984995126248294,0.4984420971921791,-1.6012230067390212,-0.061098601084143125,-1.043272237053502,-1.096931383107136,0.629610257207125,-1.0969313831071361,2.0802332758710165,-0.8311361135162869,-0.806920677270075,1.2903919679906035
2019-08-14,-1.0423177058438213,0.3714499417939469,0.4927467482436186,-1.519350964401492,0.1695615148441391,-0.6686424231391817,-0.5307267032436066,0.6507851376855414,-0.5307267032436066,1.884320756954346,-0.7085744277862002,-0.28025248869621955,1.2982992727006855
2019-08-16,-0.9697991748038319,0.36296369044160914,0.48751007541781594,-1.42932888926703,0.37584789244843997,-0.5490776619300322,-0.2916574315061014,0.6719119188000064,-0.2916574315061014,1.7037317944596106,-0.6615280536376601,-0.3162218119389546,1.2998403129157494
2019-08-19,-0.9444456431862109,0.35576026220394424,0.48326282842569024,-1.341469709721723,0.5351026744122591,-0.4586063709609128,-0.2551148832165838,0.6828079074113029,-0.2551148832165838,1.5218788468955369,-0.351270726226624,0.05545022161993319,1.2673016277189906
2019-08-20,-1.0617358183175476,0.35042402093580294,0.478672506413308,-1.2826071416681533,0.5850937399882958,-0.5741636367979334,-0.35017844433309325,0.6188113957731446,-0.35017844433309303,1.3452098153563743,-0.5184753590984297,-0.08540599895017019,1.2669732093125017
